Date,home_xg,away_xg,result,home_avg_gf_5,home_avg_ga_5,home_avg_pts_5,home_form_score,away_avg_gf_5,away_avg_ga_5,away_avg_pts_5,away_form_score,home_elo,away_elo,home_team_Aston Villa,home_team_Bournemouth,home_team_Brentford,home_team_Brighton,home_team_Burnley,home_team_Chelsea,home_team_Crystal Palace,home_team_Everton,home_team_Fulham,home_team_Leeds United,home_team_Liverpool,home_team_Manchester City,home_team_Manchester Utd,home_team_Newcastle Utd,home_team_Nott'ham Forest,home_team_Sunderland,home_team_Tottenham,home_team_West Ham,home_team_Wolves,away_team_Aston Villa,away_team_Bournemouth,away_team_Brentford,away_team_Brighton,away_team_Burnley,away_team_Chelsea,away_team_Crystal Palace,away_team_Everton,away_team_Fulham,away_team_Leeds United,away_team_Liverpool,away_team_Manchester City,away_team_Manchester Utd,away_team_Newcastle Utd,away_team_Nott'ham Forest,away_team_Sunderland,away_team_Tottenham,away_team_West Ham,away_team_Wolves
2025-09-27,0.8,1.1,0,2.0,0.6,2.0,10,0.6,2.4,0.0,0,1518.0780396957443,1451.970073192802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-09-28,1.1,1.1,2,0.2,1.0,0.6,3,1.2,1.0,1.6,8,1481.6901747261554,1510.0155628695475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-09-28,0.6,2.0,1,0.6,0.6,1.2,6,2.0,0.4,2.0,10,1500.5756561341523,1519.106540244201,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-29,0.7,1.2,0,1.2,1.0,1.4,7,1.0,2.6,0.6,3,1499.7059119759624,1472.4716537242123,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-03,1.2,0.9,2,1.2,0.6,2.2,11,1.2,1.4,1.4,7,1519.0825778873761,1499.2020941472977,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-10-04,1.7,0.6,1,1.0,1.8,1.0,5,1.6,0.8,1.6,8,1499.2339653809702,1516.1979341349402,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-04,2.8,0.4,2,2.2,0.6,2.0,10,1.2,2.2,0.8,4,1528.5736837102197,1473.2539171525332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-04,1.8,0.7,2,1.4,2.0,1.4,7,0.8,0.8,1.6,8,1490.5169548026347,1518.0781269809172,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-04,1.0,1.9,2,2.2,1.6,1.4,7,1.6,1.0,2.4,12,1497.2953359225548,1536.915540196721,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-10-05,0.6,0.9,0,0.8,1.8,0.2,1,1.6,1.6,1.4,7,1453.850178753606,1501.611845964893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-05,2.0,1.5,2,1.4,1.0,1.6,8,1.6,0.6,2.2,11,1498.9236485476415,1529.9758622393044,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-05,1.1,0.4,2,0.8,1.2,1.0,5,1.2,2.0,0.8,4,1492.5036434484052,1472.1780604942048,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-05,3.2,0.2,2,0.8,1.0,1.0,5,0.4,1.8,0.4,2,1491.1085126681335,1479.5294525301758,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-05,0.7,0.8,1,1.6,1.6,1.4,7,2.0,1.2,1.4,7,1491.9313919541853,1510.0372730832855,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-10-18,0.4,1.8,1,1.2,1.8,1.2,6,1.6,0.6,2.0,10,1489.773676776774,1536.9947731826644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-18,2.3,1.1,2,2.2,0.8,2.0,10,1.4,1.2,1.6,8,1519.5166151747783,1509.8150309191826,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-10-18,4.4,2.0,0,1.6,0.8,2.0,10,1.6,0.8,2.2,11,1519.0844798677633,1528.5109952578998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-18,0.9,1.4,2,1.8,1.4,1.6,8,0.8,0.4,1.6,8,1500.2457492460649,1500.7753638613428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-18,0.5,2.4,2,1.0,2.4,0.2,1,1.2,1.2,1.0,5,1462.7624113125853,1489.7218400144304,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-10-18,0.6,0.8,2,0.8,0.8,1.6,8,1.0,1.8,0.4,2,1507.2865124836155,1455.2162754724343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-18,2.2,1.7,1,0.2,2.0,0.2,1,1.6,1.6,1.4,7,1469.8626013369665,1508.4307794726435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-19,0.9,0.3,1,1.6,1.0,1.6,8,1.2,1.2,1.6,8,1525.71005950148,1501.9192926300248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-19,2.6,1.3,1,1.2,1.0,1.8,9,1.6,1.8,1.8,9,1525.7800966466323,1501.3085692999364,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-10-20,0.4,2.3,1,1.0,1.6,0.8,4,1.4,1.8,0.8,4,1464.8328276800885,1482.4520498626925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-24,1.5,0.6,2,1.2,1.6,0.8,4,0.4,2.0,0.2,1,1478.9474388957367,1455.339515379738,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-25,2.1,1.3,2,1.0,0.8,1.4,7,1.2,1.6,1.2,6,1490.7601203391725,1481.1245017463878,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-10-25,0.9,1.2,1,1.8,1.6,1.4,7,0.8,0.6,1.6,8,1517.325235481029,1515.7989315029827,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-25,1.3,1.1,2,1.4,1.6,1.8,9,1.8,1.4,1.6,8,1512.0117540155277,1510.2609927682352,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-25,2.7,2.2,2,1.6,1.4,1.4,7,1.2,1.4,1.2,6,1491.945362163043,1515.076911931041,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-10-26,0.6,0.4,2,2.0,1.4,1.8,9,0.2,2.0,0.2,1,1528.2397448903268,1460.968145328581,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-26,2.3,1.4,1,0.6,1.6,0.4,2,1.0,1.8,0.8,4,1446.7038564530671,1473.536812431279,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-26,1.7,1.7,1,0.8,1.2,1.0,5,1.8,1.2,1.6,8,1500.0941924084148,1515.026374423621,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-26,0.9,0.5,2,1.8,0.4,2.6,13,1.6,1.4,1.6,8,1545.6439482130506,1519.3557302353363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-10-26,0.8,1.2,2,1.6,0.8,2.2,11,2.4,0.4,2.6,13,1512.6029777078836,1529.2374536855461,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-01,0.7,0.5,2,1.6,1.6,1.4,7,1.8,1.4,1.8,9,1510.1109253624534,1502.6101597083227,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-01,1.9,1.2,0,0.2,1.8,0.2,1,2.2,1.4,2.4,12,1452.8805386132094,1521.961363482673,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-01,1.3,0.2,2,1.2,2.0,0.6,3,1.0,2.0,0.4,2,1471.4017660608242,1437.474639122356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-01,0.4,2.3,1,1.6,2.0,1.4,7,1.4,0.4,2.6,13,1482.7660297619902,1554.8887530859336,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-01,3.0,0.5,2,2.0,1.8,1.6,8,1.6,1.6,1.4,7,1500.3113833010898,1488.2689920616947,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-01,0.1,3.7,1,1.8,1.2,1.6,8,1.6,1.6,1.2,6,1524.5968561036589,1507.281305203791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-01,1.2,0.4,2,1.4,2.0,0.6,3,1.8,0.8,2.6,13,1504.4121143857612,1523.0813909149201,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-02,1.7,0.5,2,0.6,1.8,0.2,1,1.2,1.0,1.4,7,1446.01796221378,1500.482856024736,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-02,2.2,0.6,2,1.8,0.6,2.0,10,2.0,1.2,1.8,9,1518.7590404785096,1536.3273516056984,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-03,1.2,0.9,0,1.2,0.8,2.0,10,0.8,1.8,0.8,4,1525.8428617802208,1490.523710728377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-11-08,3.3,0.2,2,1.6,1.2,1.8,9,0.8,2.0,0.4,2,1517.7792745967922,1428.448048300606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-08,1.4,0.4,2,0.8,1.6,1.0,5,1.2,1.8,0.6,3,1491.536790265001,1480.4283568825742,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-11-08,0.4,1.9,0,1.2,0.8,2.0,10,1.6,0.2,3.0,15,1524.8297822435968,1562.8422066602511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-08,0.9,0.8,0,1.4,1.0,1.4,7,2.2,1.6,2.0,10,1514.0988867106576,1519.9988513358633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-08,3.0,1.0,2,1.0,1.6,0.8,4,1.4,2.2,1.2,6,1457.572871647745,1474.8125761876727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-09,1.7,1.6,2,1.6,1.0,2.4,12,2.2,1.8,1.6,8,1512.544562521332,1525.8221254928583,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-09,2.5,0.7,2,0.4,2.0,0.2,1,1.0,2.0,0.8,4,1454.8430507600192,1478.6154612087964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-09,0.7,0.4,0,1.6,1.4,1.4,7,2.2,1.4,2.0,10,1519.895069507176,1509.964914153988,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-09,2.3,0.4,2,1.6,1.2,1.8,9,1.4,1.6,1.2,6,1492.8260155636,1488.9279465907712,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-09,1.5,0.7,2,2.2,0.6,2.4,12,1.4,1.8,0.6,3,1529.2642665913497,1514.9489427793494,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-11-22,0.4,1.7,1,1.6,1.8,1.2,6,2.0,0.6,2.4,12,1464.316784438686,1525.2633146049327,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-22,3.9,0.6,0,1.8,2.2,1.4,7,1.4,1.8,1.2,6,1515.4401524441041,1468.0686633967316,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-22,2.1,0.2,2,1.0,1.6,0.6,3,1.4,1.2,1.6,8,1470.7479743942613,1525.9195230821979,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-22,1.8,1.3,1,0.6,2.4,0.2,1,1.2,1.2,1.0,5,1420.9640082924655,1519.6093344615313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-22,1.9,1.6,1,1.2,2.0,0.6,3,1.0,2.0,0.8,4,1505.3607379148477,1465.52620996526,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-22,1.2,2.0,2,1.6,1.2,1.6,8,1.6,1.2,1.8,9,1510.2506491996328,1502.713824827162,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-22,2.3,2.5,2,1.4,1.8,1.2,6,1.8,0.4,2.4,12,1479.0401373272093,1538.8524714558514,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-23,1.6,1.6,1,0.8,2.2,0.6,3,1.8,0.8,2.4,12,1467.9323020035556,1522.9265355700861,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-23,1.9,0.1,2,1.6,0.4,2.6,13,1.6,1.2,1.4,7,1561.75246582165,1514.2686850218263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
